hour_sin,hour_cos,is_failure,is_server_error,has_user,endpoint_length,synthetic_label
-0.17785121632719078,-0.9840573890027648,0.0,0.0,0.0,0.10366537057065249,0.0
-0.9989484806051329,-0.04584684391205673,0.0,0.0,1.0,0.1369240306844516,0.0
-0.8792472695080519,-0.4763656568883142,0.0,0.0,0.0,0.19347853478807553,0.0
0.2434204245554341,-0.969920871468004,0.0,0.0,0.0,0.09124901517727929,0.0
-0.9988821837401909,-0.047269260692627796,0.0,0.0,0.0,0.08782561454584353,0.0
-0.9900949692376942,-0.14039925886631052,0.0,0.0,1.0,0.11737771167522497,0.0
-0.009743738220125716,-0.9999525286559846,0.0,0.0,1.0,0.1375456484905051,0.0
0.32186946154289703,-0.9467840565440916,0.0,0.0,0.0,0.1122876586301953,0.0
-0.8488482911084929,-0.5286365279492056,0.0,0.0,0.0,0.17246341744429053,0.0
0.7401977750671855,-0.6723892130199504,0.0,0.0,0.0,0.0800428083485764,0.0
0.5880379790906901,-0.8088333172829474,0.0,0.0,1.0,0.12600804666895218,0.0
0.9591381497465864,-0.28293817292951967,0.0,0.0,1.0,0.14226063551235096,0.0
-0.9797512364249307,-0.2002186672711103,0.0,0.0,0.0,0.09998835950470716,0.0
-0.8155917718527684,-0.5786277401629322,1.0,0.0,0.0,0.16198549682799834,0.0
-0.8870692446610536,-0.4616363884882428,0.0,0.0,1.0,0.12744792706211747,0.0
-0.9753121165502441,-0.22083087490267977,1.0,0.0,1.0,0.1594422856576137,0.0
-0.25018696747899916,-0.9681975425003216,0.0,0.0,1.0,0.1297052054024416,0.0
-0.5864364449530399,-0.8099952444495215,0.0,0.0,1.0,0.13882022857436138,0.0
0.7400958993668009,-0.672501345530584,0.0,0.0,1.0,0.08838041215753223,0.0
0.7951204683076891,-0.6064515156862592,0.0,0.0,1.0,0.08846141474043882,0.0
-0.8225271535381841,-0.5687258405351145,0.0,0.0,1.0,0.18121982399643882,0.0
-0.2900969471976276,-0.9569972629149035,0.0,0.0,0.0,0.15177552222601662,0.0
-0.5767323579109078,-0.8169331596517089,0.0,0.0,0.0,0.0688517416888799,0.0
-0.962098036821269,-0.2727038091861937,0.0,0.0,0.0,0.12904317123274156,0.0
-0.7520707496077962,-0.659082383002586,0.0,0.0,1.0,0.0013111973232287077,0.0
-0.543877410444975,-0.839164681339526,0.0,0.0,1.0,0.09130299181502917,0.0
-0.5598495873617363,-0.8285942550675172,0.0,0.0,1.0,0.1680513838309953,0.0
0.2710999519131381,-0.962551201792764,0.0,0.0,1.0,0.11374272056444201,0.0
0.9335211332934232,-0.3585223754447729,0.0,0.0,1.0,0.12589563348330154,0.0
-0.1763957247770647,-0.9843193324731431,0.0,0.0,0.0,0.0,0.0
0.5469203095858497,-0.8371846719586535,0.0,0.0,0.0,0.1003873190931924,0.0
-0.08129637902209338,-0.9966899712337313,1.0,0.0,0.0,0.1369136111913606,0.0
-0.999695662586944,0.02466945894929615,0.0,0.0,1.0,0.14326449376991698,0.0
0.4906269917498176,-0.8713697005097919,0.0,0.0,1.0,0.16811778556671822,0.0
0.8959519314636376,-0.4441510289378796,0.0,1.0,1.0,0.10948711241132858,0.0
0.34415366755477494,-0.9389133363141656,0.0,0.0,1.0,0.11171720936879254,0.0
0.30485128754162466,-0.9523999645549204,0.0,0.0,0.0,0.05339412852950688,0.0
-0.8097726061627663,-0.5867438336347144,0.0,0.0,1.0,0.1097739230413401,0.0
-0.5537007134672449,-0.8327157497645064,0.0,0.0,0.0,0.05692124688011006,0.0
-0.9776372105378652,-0.21029856055556295,0.0,0.0,1.0,0.027606494009729143,0.0
-0.8145322733853778,-0.5801182427864582,0.0,0.0,0.0,0.06574103149447108,0.0
-0.0740290866516953,-0.9972560826234733,0.0,0.0,0.0,0.19543424539019857,0.0
-0.9940258504922982,-0.10914489705461873,0.0,0.0,1.0,0.10647193992433616,0.0
0.6748213767254136,-0.737981103765142,0.0,0.0,0.0,0.13099386815116829,0.0
0.9430552613833842,-0.33263609842757114,0.0,0.0,1.0,0.09432518744009719,0.0
0.8428345911495003,-0.5381726971538546,0.0,0.0,0.0,0.03047244902740512,0.0
-0.9125494100408811,-0.40896647079441584,0.0,0.0,0.0,0.16680565624648536,0.0
-0.2599325493174437,-0.9656267756257252,0.0,0.0,0.0,0.011390093007220548,0.0
0.6890126600724933,-0.7247493044217613,1.0,0.0,0.0,0.09226036616041708,0.0
-0.38596611789476415,-0.9225129570023638,0.0,0.0,1.0,0.11726925595749695,0.0
0.7107889156000504,-0.7034053720722527,0.0,0.0,0.0,0.13152448217149276,0.0
-0.8727727994715258,-0.4881266644044719,0.0,0.0,0.0,0.0836765197735565,0.0
-0.2079197783984513,-0.9781458816305157,0.0,0.0,1.0,0.02810192584725127,0.0
0.012232025447253787,-0.9999251859781599,0.0,0.0,1.0,0.07994533538322808,0.0
0.2790772966361183,-0.9602686407991651,0.0,0.0,0.0,0.08256210061901686,0.0
-0.7420355801115577,-0.6703604984249176,0.0,0.0,1.0,0.08134532524224597,0.0
0.0775289013760533,-0.9969901049917307,0.0,0.0,1.0,0.16850292951038018,0.0
0.8471985743906694,-0.5312763645697195,0.0,0.0,0.0,0.05931986109304288,0.0
0.7878909185518633,-0.615814826440141,0.0,0.0,0.0,0.13504896372190794,0.0
-0.9234110084326733,0.38381259685600894,0.0,0.0,1.0,0.1279148518608958,0.0
-0.9775145064968344,0.21086818059690843,0.0,0.0,1.0,0.1680227538735835,0.0
-0.878341073707048,-0.47803447390240617,0.0,0.0,1.0,0.11334340641315344,0.0
0.393225638117164,-0.9194420033516791,0.0,0.0,0.0,0.15955654835987793,0.0
-0.9136207358166052,0.40656752340284735,0.0,0.0,1.0,0.1113889930952951,0.0
-0.9738033161854329,-0.22739195541235363,0.0,0.0,1.0,0.14171962632924,0.0
-0.9047793893413937,-0.4258805661485561,0.0,0.0,0.0,0.04485294563763796,0.0
-0.21857743966120755,-0.9758196057013566,0.0,0.0,0.0,0.0,0.0
0.37319659927491244,-0.9277522828264236,0.0,0.0,0.0,0.13887734267829266,0.0
0.8310209971460177,-0.5562410469413763,0.0,0.0,1.0,0.14155915630196148,0.0
-0.9816023070840731,0.1909369286629093,0.0,0.0,0.0,0.14377511665759413,0.0
-0.23982778833577212,-0.9708154469011976,0.0,0.0,1.0,0.09375337426226604,0.0
0.5812590151782531,-0.8137185983336054,0.0,0.0,1.0,0.19448611261051862,0.0
0.2645204243658257,-0.9643800833143141,0.0,0.0,0.0,0.0970061092131489,0.0
-0.6149435128000497,-0.7885711610660988,0.0,0.0,0.0,0.14104395098361847,0.0
0.6498369181118921,-0.7600736673894433,0.0,0.0,1.0,0.14973181125020393,0.0
-0.9993663523532935,0.03559345142119145,0.0,0.0,0.0,0.2059370079874555,0.0
-0.9558510301505236,-0.2938516771437295,0.0,0.0,1.0,0.10414851901050831,0.0
-0.9084737245624392,-0.41794197178513814,0.0,0.0,1.0,0.08734035468854234,0.0
-0.1608828338358355,-0.9869735121962245,0.0,0.0,1.0,0.04509273077923383,0.0
-0.7352130774447713,-0.6778360648078477,0.0,0.0,1.0,0.19761835033312364,0.0
-0.6279508864470084,-0.7782529692911017,0.0,0.0,0.0,0.141070545352427,0.0
-0.784993610368529,-0.6195038592943405,0.0,0.0,0.0,0.14265305529471511,0.0
0.8529442164462736,-0.5220020724392311,0.0,0.0,0.0,0.275835212066196,0.0
-0.10595938125047523,-0.9943704588959873,0.0,0.0,1.0,0.13625223705931497,0.0
0.9197203698599319,-0.392574122000814,0.0,0.0,1.0,0.05488392974499838,0.0
-0.36370990745826487,-0.9315122668095683,0.0,0.0,1.0,0.11020482125035119,0.0
0.1852732451073194,-0.9826870430851335,0.0,0.0,0.0,0.07126087955756732,0.0
0.7291810585372837,-0.6843208194045002,0.0,0.0,1.0,0.10020658027086138,0.0
0.817511154810239,-0.5759127640197164,0.0,0.0,1.0,0.09987051986226964,0.0
-0.6372988016980672,-0.7706167902104182,0.0,0.0,0.0,0.09064878044664752,0.0
0.6656781353201388,-0.7462389832732561,0.0,0.0,0.0,0.05033587473223014,0.0
-0.9641027126067729,0.2655295831809745,0.0,0.0,1.0,0.1996250816836148,0.0
-0.6198738407407182,-0.7847014856398264,0.0,0.0,1.0,0.1349424022219197,0.0
0.1281099662546513,-0.9917599692194842,0.0,0.0,0.0,0.10872639826498809,0.0
-0.6458378120701844,-0.7634746364486493,0.0,0.0,1.0,0.15788189147578716,0.0
0.9429512917834906,-0.33293071550075753,0.0,0.0,1.0,0.14355336374246955,0.0
-0.9277122119594196,0.3732961984555442,0.0,0.0,0.0,0.13378453663710238,0.0
-0.32637946144718305,-0.945238830743557,0.0,0.0,1.0,0.15424990363834135,0.0
-0.9767971754842975,-0.21416647255324223,0.0,0.0,1.0,0.12669673718793284,0.0
0.8559753063123782,-0.5170167066772894,0.0,0.0,1.0,0.15351107284957957,0.0
-0.34035287401503167,-0.940297783231306,0.0,0.0,1.0,0.15765561504388875,0.0
-0.35327669485015645,-0.9355188810899272,0.0,0.0,1.0,0.12813593675164014,0.0
-0.9517222152962685,0.30696062436664917,0.0,0.0,1.0,0.10898027532519422,0.0
-0.5946399641303173,-0.8039921100726642,0.0,0.0,1.0,0.19651989007269544,0.0
-0.29788196251532273,-0.9546027112930383,1.0,0.0,1.0,0.09610492301132831,0.0
0.3897628765869477,-0.9209152512770477,0.0,0.0,0.0,0.1395656800213673,0.0
0.17955851331786982,-0.9837472949365993,0.0,0.0,0.0,0.14069542053695333,0.0
-0.4466838039984117,-0.8946918906782986,0.0,0.0,1.0,0.08952210738681822,0.0
-0.18374093057879926,-0.9829747048780232,0.0,0.0,1.0,0.07960888073442532,0.0
0.9442939423741014,-0.3291032518763333,0.0,0.0,0.0,0.10230739895650745,0.0
-0.9977161313487694,-0.067546437703592,1.0,0.0,0.0,0.09538915734121961,0.0
-0.9855520670768908,0.16937273417072668,0.0,0.0,0.0,0.047093471918056726,0.0
0.7390602845832543,-0.6736392920188958,0.0,0.0,1.0,0.08742524587403622,0.0
-0.5451812133995091,-0.8383182239199138,0.0,0.0,1.0,0.1333111492317281,0.0
0.8072460637667456,-0.5902150392298517,0.0,0.0,1.0,0.18329717920742994,0.0
-0.8298839444917304,-0.5579360524960244,0.0,0.0,0.0,0.14771956675868167,0.0
0.3446332918467961,-0.9387373936042183,1.0,0.0,1.0,0.0,0.0
-0.804763420872525,-0.5935956843050253,0.0,0.0,1.0,0.15206518573786637,0.0
-0.9188872910823037,-0.39452014687139314,0.0,0.0,1.0,0.09209241070521411,0.0
-0.9654101361956902,-0.26073601387345596,0.0,0.0,1.0,0.14265400373438814,0.0
0.8089196842128117,-0.5879191649308985,0.0,0.0,1.0,0.11929323703946859,0.0
-0.971869367380418,0.23552055695328625,0.0,0.0,1.0,0.11036561869565861,0.0
0.5016356335987476,-0.8650790085905351,0.0,0.0,1.0,0.11488821360189293,0.0
0.925239859257904,-0.37938266017362204,0.0,0.0,0.0,0.118878784586511,0.0
-0.5475081864902467,-0.8368003260791438,0.0,0.0,0.0,0.1872202486045122,0.0
0.04658612292676619,-0.9989142771783034,0.0,0.0,1.0,0.11901699064574563,0.0
-0.998449520199035,-0.05566467115071028,0.0,0.0,0.0,0.17427680665906,0.0
-0.9916914645034814,-0.12863918233159052,1.0,0.0,0.0,0.16699529329228285,0.0
0.22763570891957435,-0.9737463653460704,0.0,0.0,1.0,0.15335227737918264,0.0
-0.9347303081298128,0.3553579196578362,0.0,0.0,1.0,0.030669058993516116,0.0
0.3135122257173401,-0.9495841638979452,0.0,0.0,1.0,0.17583163280808034,0.0
-0.4295048407608201,-0.9030645557007664,0.0,0.0,1.0,0.09710493529322059,0.0
0.42399089942696727,-0.9056664491981092,0.0,0.0,1.0,0.1557863640537386,0.0
-0.9535672762261002,0.3011800951436472,0.0,0.0,1.0,0.07137335833797931,0.0
0.6807397343361524,-0.7325253675443224,0.0,0.0,1.0,0.060746297834837204,0.0
0.915258254169362,-0.40286763108352547,0.0,0.0,1.0,0.21881943684155997,0.0
-0.17096492736276003,-0.9852771151365722,1.0,0.0,1.0,0.07215084665809428,0.0
-0.8787068683262724,0.4773617491549097,0.0,0.0,1.0,0.17730533195258735,0.0
-0.9880217106615228,0.1543149353156657,0.0,0.0,0.0,0.12592101607182604,0.0
-0.9453967038417874,-0.32592188077065887,0.0,0.0,1.0,0.09899399708199141,0.0
-0.9884819094100551,0.1513390721824725,0.0,0.0,1.0,0.11775855578348966,0.0
-0.9870745373377131,0.1602618411835445,0.0,0.0,1.0,0.054945275173434435,0.0
-0.4411515909555948,-0.897432601256132,0.0,0.0,0.0,0.11931228101953847,0.0
0.23164323009084814,-0.972800808980481,0.0,0.0,0.0,0.06586298430520202,0.0
-0.9683327670983062,-0.2496630772936551,0.0,0.0,1.0,0.10022781028430071,0.0
-0.8092625839055742,-0.5874470787147328,0.0,0.0,1.0,0.1662649781984788,0.0
0.03728455448911206,-0.9993046892697685,0.0,0.0,1.0,0.13270953382788286,0.0
0.8346460428489927,-0.5507866947889332,0.0,0.0,1.0,0.04589147505597392,0.0
-0.9433615612073178,-0.33176643114771553,0.0,1.0,0.0,0.16257440634569348,0.0
0.40386783659332365,-0.9148173427331975,0.0,1.0,1.0,0.11964501190454287,0.0
-0.9527751602187823,0.3036766274675642,0.0,0.0,0.0,0.09289073657953306,0.0
0.46963702885595837,-0.8828595930992356,0.0,0.0,1.0,0.15733381519544654,0.0
0.7778287252028053,-0.6284763116055996,0.0,0.0,1.0,0.11163965815114987,0.0
-0.9986900262512209,-0.051168657069887304,0.0,0.0,0.0,0.061716933004714356,0.0
0.7084575835346727,-0.7057533934259277,0.0,0.0,1.0,0.21239048557248022,0.0
0.6433580615881771,-0.7655654149643277,0.0,0.0,0.0,0.11913562785545061,0.0
-0.6675680794046627,-0.7445487622446028,0.0,0.0,1.0,0.11593073977588914,0.0
-0.9953297202304742,0.09653366265674353,0.0,0.0,0.0,0.09974474141347049,0.0
0.5975585378571092,-0.8018252888466875,0.0,0.0,1.0,0.17899828697287945,0.0
0.2501583680282841,-0.9682049322872847,0.0,0.0,1.0,0.09375607459289799,0.0
-0.9727513754879259,-0.2318507310455333,0.0,0.0,0.0,0.042751007059419754,0.0
-0.9099167310841942,0.4147909624052265,0.0,0.0,1.0,0.08606611690520106,0.0
-0.3850127420884128,-0.9229112570716436,0.0,0.0,1.0,0.18633873002273962,0.0
0.7306389588432621,-0.6827640235252834,0.0,0.0,0.0,0.16160660807285587,0.0
0.9525681709853652,-0.3043252858794289,0.0,0.0,1.0,0.10724921736700693,0.0
0.5032774783018876,-0.8641248635666567,0.0,0.0,0.0,0.1886627570820237,0.0
0.7580736426829694,-0.6521689599094499,0.0,0.0,1.0,0.15739711144109414,0.0
-0.8400314551349551,-0.542537698583103,1.0,0.0,1.0,0.10667053181826966,0.0
0.7798043088646045,-0.6260233540980692,0.0,0.0,1.0,0.11170450724494602,0.0
-0.4024964499350951,-0.9154215464962825,0.0,0.0,1.0,0.1364658865972717,0.0
-0.8693325934825213,-0.49422752038808326,0.0,0.0,0.0,0.0784056525168092,0.0
-0.620021969190758,-0.7845844490689416,0.0,0.0,1.0,0.12022525327546754,0.0
0.5884028020605101,-0.8085679578905784,0.0,0.0,1.0,0.13542566823066451,0.0
-0.9897868890234459,-0.14255495192131595,0.0,0.0,1.0,0.035651688069573,0.0
-0.9026182695075499,-0.43044193516802703,0.0,0.0,1.0,0.1105339838716051,0.0
-0.9342161839266443,-0.3567073333834593,0.0,0.0,1.0,0.10484719073171558,0.0
0.7597678740100293,-0.650194415249993,0.0,0.0,0.0,0.17140340099801613,0.0
0.7756941415239568,-0.6311090229155434,0.0,0.0,0.0,0.027775150309448285,0.0
-0.9618621996822725,0.27353447465060093,0.0,0.0,0.0,0.10092469901481445,0.0
-0.044103211692078106,-0.9990269799752376,0.0,0.0,1.0,0.09591226763177065,0.0
0.28091806121041785,-0.9597317556931103,0.0,0.0,1.0,0.16800354819608004,0.0
-0.34650819551540546,-0.9380469446891544,0.0,0.0,1.0,0.11782267153175537,0.0
-0.811660867295408,-0.5841289553696736,0.0,0.0,0.0,0.20980473228261848,0.0
-0.9313958908919246,0.3640078219346914,0.0,0.0,1.0,0.1531106690953193,0.0
0.3279267481377062,-0.9447031533004584,0.0,0.0,1.0,0.09948885029052404,0.0
-0.9643838439068652,0.26450671373600176,0.0,0.0,1.0,0.13198293482794793,0.0
0.9405990238527276,-0.33951947856830805,0.0,0.0,0.0,0.10229655953152708,0.0
-0.5484919853390126,-0.8361558120463365,0.0,0.0,0.0,0.162969804524521,0.0
-0.7504012432304459,-0.6609825823410184,0.0,0.0,0.0,0.05339011433544939,0.0
0.8125925171480431,-0.5828322237788567,0.0,0.0,1.0,0.07881520117143331,0.0
0.7388527454288347,-0.6738669160689472,0.0,0.0,0.0,0.14278449592774606,0.0
-0.11714381066683928,-0.993114961936659,0.0,0.0,1.0,0.18128782243618105,0.0
-0.9176490754005744,0.3973917140762636,1.0,0.0,1.0,0.009901570193040055,0.0
-0.6590609908614322,-0.7520894962201953,0.0,0.0,1.0,0.1887235607995208,0.0
-0.9566128016703931,0.29136222761422126,0.0,0.0,1.0,0.11299324357859969,0.0
-0.9899012578374141,-0.14175859667725746,0.0,0.0,1.0,0.02580625190314184,0.0
-0.27797548308158165,-0.960588169199247,0.0,0.0,1.0,0.0,0.0
-0.9782522478116633,-0.2074187543387242,0.0,0.0,1.0,0.04353069670958601,0.0
0.9484444652448693,-0.31694336457224354,0.0,0.0,0.0,0.1190147572077299,0.0
0.8061030808581116,-0.591775145668573,0.0,0.0,0.0,0.11670509810955576,0.0
-0.9983803508149464,-0.05689178417508576,0.0,0.0,0.0,0.1516600217354655,0.0
-0.9859358159756785,-0.16712440508906273,0.0,0.0,1.0,0.09252564112195182,0.0
0.4944737577869244,-0.8691925579870539,0.0,0.0,1.0,0.06459797267769145,0.0
-0.4771598364955575,-0.8788165283126694,0.0,0.0,0.0,0.09934568061695534,0.0
-0.684204593950399,-0.7292901162206777,0.0,0.0,1.0,0.12168051434557886,0.0
-0.9973028377333916,0.07339652477416335,0.0,0.0,1.0,0.13153863974776386,0.0
-0.6769517097870985,-0.7360274333313426,0.0,0.0,1.0,0.08054176503637969,0.0
-0.09500236631665483,-0.9954770466435859,1.0,0.0,0.0,0.165072335016768,0.0
0.035494486414996994,-0.9993698721865372,0.0,0.0,1.0,0.08893016141379832,0.0
-0.13998549389723058,-0.9901535545047285,0.0,0.0,0.0,0.0765141318837548,0.0
-0.7893686504747709,-0.6139194846619864,0.0,0.0,1.0,0.0928804245265855,0.0
-0.9973645116941917,0.07255364093556198,0.0,0.0,1.0,0.17374200878513035,0.0
-0.23361323815113352,-0.9723296020180306,0.0,0.0,1.0,0.11336017735296702,0.0
0.4488712136120857,-0.8935964601487706,0.0,0.0,1.0,0.0852743248465114,0.0
0.4825310415212637,-0.8758788694610713,0.0,0.0,1.0,0.16630538752242718,0.0
-0.942482827330991,-0.33425457391961216,0.0,0.0,1.0,0.22713742699743733,0.0
-0.994935080044242,-0.10051958265610625,0.0,0.0,1.0,0.13048413171544737,0.0
0.8138192060731843,-0.5811181461857924,0.0,0.0,1.0,0.18169212304327167,0.0
0.8831197913218426,-0.4691475611954785,0.0,0.0,0.0,0.17180389752873948,0.0
-0.6549329284735933,-0.7556870114015479,0.0,0.0,1.0,0.08971801241708335,0.0
0.7253289248605994,-0.688402462779272,0.0,0.0,1.0,0.12133170902381162,0.0
-0.9973266287267583,-0.07307253678721451,0.0,0.0,1.0,0.05587276851480062,0.0
0.25012211748818564,-0.9682142977374515,0.0,0.0,1.0,0.10975288668191824,0.0
0.7306983724587662,-0.6827004383227756,0.0,0.0,1.0,0.08869048154371378,0.0
-0.9677564820079384,0.2518876565685958,0.0,0.0,0.0,0.09985570214121825,0.0
0.6784330116377701,-0.7346622684745047,0.0,0.0,1.0,0.08250524843098317,0.0
0.33347094906169983,-0.9427603757752493,0.0,0.0,0.0,0.10564515959022164,0.0
0.707666707299068,-0.7065464113421673,0.0,0.0,1.0,0.14661163431324573,0.0
0.7931348157840606,-0.6090461099056328,0.0,0.0,1.0,0.1140254044780002,0.0
0.9448125468418072,-0.3276114334547834,0.0,0.0,0.0,0.02678134011223071,0.0
0.9003027823784404,-0.43526417270622975,0.0,0.0,1.0,0.08269397175507569,0.0
0.6553331129175404,-0.7553399970303482,0.0,0.0,1.0,0.04403003237208737,0.0
0.9032643335850101,-0.42908454140556906,0.0,0.0,1.0,0.13220301129908837,0.0
-0.6464308965326309,-0.7629725394848881,0.0,0.0,0.0,0.14516586820270938,0.0
-0.8456284592005571,-0.5337719634732531,0.0,0.0,0.0,0.13282741109270824,0.0
-0.030677011413873394,-0.999529349729518,0.0,0.0,1.0,0.08062978033503063,0.0
0.22481051630797702,-0.974402499872276,0.0,0.0,0.0,0.1323426964565608,0.0
-0.3968694217431952,-0.9178750797822228,0.0,0.0,1.0,0.09649428721155624,0.0
-0.9951830778476398,0.09803387968298778,0.0,0.0,1.0,0.06308872751248737,0.0
-0.9998564989467953,0.01694052873605532,1.0,0.0,0.0,0.1570964959854465,0.0
0.917215638829293,-0.39839110417650125,0.0,0.0,1.0,0.16090138768618859,0.0
0.6375290143822676,-0.7704263467851904,1.0,0.0,1.0,0.1674447740541753,0.0
0.4822850692021289,-0.8760143332301691,0.0,0.0,0.0,0.08958256999837719,0.0
0.44415709750779775,-0.8959489230605998,0.0,0.0,1.0,0.17896811563465392,0.0
-0.593283554643814,-0.8049935551227727,0.0,0.0,0.0,0.09532088743359661,0.0
-0.10749915900722302,-0.9942051754103576,0.0,0.0,1.0,0.15267506607692566,0.0
0.909203023685349,-0.41635304937206674,0.0,0.0,1.0,0.09445436691166623,0.0
0.03743280619381508,-0.9992991469127032,0.0,0.0,1.0,0.10880089181271145,0.0
-0.456039306556657,-0.8899596344078328,0.0,0.0,0.0,0.0,0.0
0.8208899330204783,-0.5710864364223989,0.0,0.0,1.0,0.10490433927915421,0.0
-0.9990667203173712,-0.043193614739814326,0.0,0.0,1.0,0.12455449833925136,0.0
0.9053275597315922,-0.42471403272136005,0.0,0.0,0.0,0.09949751913180806,0.0
-0.9643537345677552,0.26461646703337166,0.0,0.0,0.0,0.20780940340425696,0.0
0.8258320311867288,-0.5639161784042038,0.0,0.0,0.0,0.06187669573373617,0.0
-0.9999614824774923,-0.00877687651820727,0.0,0.0,1.0,0.0918209381448037,0.0
-0.9815693151077266,0.19110646153112795,0.0,0.0,1.0,0.07475636950070733,0.0
-0.8986694306354415,0.438626554646856,0.0,0.0,1.0,0.09181115105022644,0.0
-0.988743449691429,-0.14962082305712834,0.0,0.0,0.0,0.17157065314703523,0.0
-0.974362684892611,-0.22498301777881477,0.0,0.0,0.0,0.1939015897163482,0.0
-0.7692238108125141,-0.6389794432366924,0.0,0.0,0.0,0.08496036945405291,0.0
-0.9739929315904217,-0.22657839528934828,0.0,0.0,1.0,0.08384962286383982,0.0
0.7519815582736891,-0.6591841442391302,0.0,0.0,1.0,0.062143567570304245,0.0
-0.4929288219985704,-0.8700696388468578,0.0,0.0,1.0,0.18531426932596518,0.0
-0.42693903219195656,-0.904280411593105,0.0,0.0,1.0,0.17605022034581513,0.0
-0.9992450085200447,0.0388511640465989,0.0,0.0,1.0,0.11470091000056065,0.0
-0.26296177581015895,-0.9648062522925356,0.0,0.0,1.0,0.050195040184655995,0.0
-0.0016135865544675942,-0.9999986981683683,0.0,0.0,0.0,0.054666871727187386,0.0
-0.7628358033049574,-0.6465922495638812,0.0,0.0,0.0,0.12853147251922967,0.0
0.3913680950394835,-0.9202342170258427,0.0,0.0,0.0,0.14746689592232493,0.0
0.7401613257789719,-0.6724293359313785,0.0,0.0,0.0,0.016692759748942576,0.0
-0.3121039219758058,-0.9500479682033535,1.0,0.0,0.0,0.10393450447310586,0.0
-0.10962028052850509,-0.9939735379258604,0.0,0.0,0.0,0.2009147944778692,0.0
0.4946831884567191,-0.8690733818604124,0.0,0.0,1.0,0.10912453966848572,0.0
0.05817730144849041,-0.998306266431385,0.0,0.0,1.0,0.19448190453953118,0.0
